282	1
283	0
284	0
285	1
286	1
287	0
288	0
289	1
290	1
291	1
292	1
293	1
294	1
295	0
296	1
297	1
298	1
299	1
300	1
301	1
302	1
303	0
304	0
305	1
306	1
307	1
308	1
309	0
310	1
311	1
312	0
313	1
314	1
315	1
316	1
317	1
318	0
319	0
320	0
321	1
322	0
323	1
324	1
325	1
326	1
327	1
328	1
329	1
330	1
331	0
332	0
333	1
334	1
335	1
336	1
337	1
338	1
339	0
340	1
341	0
342	0
343	1
344	1
345	1
346	0
347	1
348	0
349	0
350	1
351	0
352	0
353	1
354	0
355	1
356	1
357	1
358	1
359	0
360	1
361	0
362	1
363	0
364	1
365	0
366	1
367	1
368	1
369	1
370	1
371	1
372	1
373	1
374	0
375	1
376	1
377	1
378	0
379	1
380	1
381	1
382	0
383	1
384	1
385	1
386	1
387	0
388	1
389	1
390	1
391	0
392	1
393	0
394	1
395	1
396	1
397	1
398	0
399	1
400	0
401	1
402	1
403	1
404	0
405	0
406	0
407	1
408	1
409	0
410	0
411	1
412	1
413	1
414	1
415	1
416	1
417	0
418	1
419	1
420	1
421	1
422	1
423	1
424	1
425	1
426	0
427	0
428	0
429	1
430	0
431	1
432	1
433	0
434	1
435	0
436	1
437	0
438	1
439	1
440	1
441	1
442	1
443	1
444	1
445	0
446	1
447	0
448	0
449	1
450	0
451	1
452	1
453	1
454	1
455	1
456	1
457	1
458	0
459	1
460	1
461	1
462	0
463	1
464	1
465	1
466	1
467	1
468	0
469	1
470	1
471	0
472	1
473	1
474	1
475	1
476	1
477	0
478	1
479	0
480	1
481	1
482	1
483	1
484	1
485	1
486	0
487	1
488	1
489	0
490	1
491	1
492	0
493	1
494	1
495	1
496	1
497	0
498	0
499	1
500	1
501	1
502	0
503	0
504	1
505	0
506	1
507	1
508	1
509	1
510	1
511	1
512	1
513	1
514	1
515	0
516	1
517	1
518	0
519	1
520	1
521	1
522	1
523	1
524	0
525	1
526	1
527	1
528	1
529	1
530	1
531	1
532	1
533	1
534	0
535	1
536	1
537	1
538	0
539	1
540	0
541	1
542	1
543	1
544	1
545	0
546	0
547	0
548	1
549	1
550	1
551	1
552	1
553	0
554	1
555	1
556	1
557	1
558	0
559	0
560	0
561	1
562	1
563	0
564	1
565	1
566	1
567	0
568	1
569	1
570	0
571	0
572	1
573	1
574	1
575	1
576	1
577	1
578	1
579	1
580	1
581	1
582	1
583	1
584	1
585	1
586	1
587	1
588	1
589	1
590	0
591	1
592	1
593	1
594	1
595	1
596	1
597	1
598	0
599	0
600	1
601	0
602	0
603	1
604	1
605	1
606	1
607	1
608	0
609	0
610	1
611	1
612	0
613	1
614	0
615	1
616	0
617	1
618	1
619	1
620	1
621	1
622	1
623	1
624	1
625	0
626	1
627	1
628	1
629	1
630	1
631	0
632	1
633	1
634	1
635	1
636	1
637	0
638	1
639	1
640	1
641	0
642	1
643	1
644	1
645	1
646	1
647	0
648	1
649	0
650	0
651	1
652	1
653	0
654	1
655	1
656	0
657	1
658	1
659	0
660	1
661	1
662	0
663	0
664	1
665	1
666	1
667	1
668	1
669	1
670	1
671	0
672	1
673	1
674	1
675	1
676	0
677	0
678	1
679	1
680	1
681	0
682	0
683	0
684	1
685	0
686	1
687	1
688	1
689	0
690	1
691	0
692	1
693	1
694	0
695	1
696	1
697	1
698	1
699	1
700	1
701	0
702	1
703	1
704	1
705	0
706	1
707	1
708	1
709	0
710	0
711	0
712	1
713	1
714	1
715	0
716	1
717	1
718	1
719	1
720	1
721	1
722	1
723	1
724	1
725	1
726	0
727	1
728	0
729	0
730	1
731	1
732	0
733	0
734	1
735	1
736	0
737	1
738	1
739	1
740	1
741	0
742	0
743	1
744	1
745	1
746	1
747	0
748	1
749	1
750	0
751	1
752	1
753	1
754	1
755	0
756	1
757	1
758	0
759	1
760	0
761	0
762	1
763	0
764	1
765	0
766	0
767	1
768	0
769	0
770	1
771	0
772	0
773	1
774	1
775	1
776	1
777	1
778	0
779	1
780	1
781	1
782	0
783	1
784	1
785	1
786	1
787	1
788	0
789	1
790	1
791	1
792	1
793	1
794	1
795	0
796	1
797	0
798	1
799	1
800	1
801	0
802	0
803	0
804	1
805	1
806	1
807	0
808	1
809	1
810	1
811	0
812	0
813	1
814	0
815	1
816	1
817	0
818	1
819	0
820	0
821	1
822	0
823	0
824	1
825	1
826	0
827	1
828	1
829	0
830	0
831	1
832	1
833	1
834	1
835	1
836	1
837	1
838	1
839	1
840	0
841	1
842	0
843	0
844	1
845	1
846	0
847	1
848	0
849	1
850	1
851	0
852	1
853	1
854	1
855	0
856	1
857	1
858	1
859	1
860	1
861	1
862	0
863	1
864	0
865	0
866	0
867	0
868	0
869	1
870	1
871	0
872	1
873	1
874	1
875	1
876	1
877	1
878	0
879	0
880	1
881	1
882	1
883	1
884	1
885	1
886	1
887	1
888	0
889	0
890	1
891	1
892	1
893	0
894	1
895	1
896	1
897	1
898	1
899	0
900	1
901	0
902	0
903	1
904	1
905	1
906	0
907	0
908	1
909	0
910	0
911	0
912	1
913	0
914	0
915	0
916	1
917	0
918	0
919	1
920	1
921	0
922	0
923	1
924	0
925	1
926	0
927	1
928	1
929	1
930	1
931	0
932	1
933	0
934	1
935	1
936	0
937	0
938	0
939	1
940	0
941	0
942	0
943	1
944	0
945	1
946	1
947	0
948	1
949	0
950	0
951	1
952	1
953	0
954	1
955	1
956	1
957	1
958	1
959	0
960	1
961	0
962	0
963	0
964	1
965	1
966	1
967	1
968	0
969	1
970	0
971	1
972	1
973	1
974	0
975	1
976	1
977	0
978	1
979	1
980	1
981	0
982	1
983	0
984	1
985	1
986	1
987	1
988	1
989	1
990	1
991	1
992	1
993	0
994	1
995	1
996	1
997	0
998	1
999	0
1000	1
