282	0
283	1
284	0
285	1
286	0
287	0
288	0
289	0
290	0
291	1
292	0
293	1
294	0
295	1
296	0
297	0
298	0
299	1
300	1
301	0
302	1
303	0
304	1
305	0
306	1
307	1
308	1
309	0
310	0
311	1
312	1
313	1
314	0
315	0
316	1
317	0
318	0
319	0
320	0
321	0
322	0
323	1
324	1
325	0
326	0
327	0
328	0
329	0
330	1
331	0
332	0
333	0
334	1
335	0
336	0
337	1
338	0
339	0
340	0
341	0
342	1
343	1
344	0
345	1
346	1
347	1
348	0
349	0
350	0
351	0
352	1
353	0
354	1
355	0
356	0
357	1
358	1
359	0
360	0
361	0
362	0
363	0
364	1
365	0
366	0
367	0
368	1
369	1
370	0
371	0
372	0
373	1
374	0
375	0
376	0
377	0
378	0
379	0
380	0
381	0
382	0
383	0
384	1
385	1
386	0
387	0
388	0
389	0
390	1
391	1
392	0
393	1
394	0
395	0
396	1
397	1
398	0
399	0
400	0
401	0
402	1
403	0
404	0
405	0
406	1
407	0
408	0
409	0
410	0
411	0
412	1
413	0
414	1
415	0
416	0
417	0
418	0
419	1
420	0
421	0
422	0
423	1
424	0
425	1
426	1
427	0
428	0
429	1
430	0
431	0
432	0
433	0
434	0
435	0
436	1
437	1
438	0
439	0
440	0
441	0
442	0
443	0
444	1
445	0
446	0
447	0
448	0
449	0
450	1
451	0
452	1
453	1
454	0
455	0
456	1
457	0
458	0
459	0
460	0
461	1
462	0
463	0
464	0
465	0
466	0
467	0
468	0
469	1
470	0
471	0
472	0
473	0
474	1
475	0
476	0
477	1
478	0
479	0
480	0
481	0
482	0
483	0
484	0
485	1
486	0
487	0
488	0
489	0
490	0
491	0
492	0
493	1
494	0
495	1
496	1
497	0
498	0
499	0
500	0
501	0
502	0
503	1
504	0
505	0
506	0
507	0
508	1
509	1
510	0
511	0
512	0
513	1
514	0
515	1
516	1
517	1
518	1
519	0
520	0
521	0
522	1
523	1
524	0
525	0
526	0
527	0
528	0
529	0
530	0
531	0
532	0
533	1
534	0
535	0
536	0
537	0
538	1
539	1
540	1
541	1
542	0
543	0
544	1
545	1
546	0
547	1
548	0
549	0
550	0
551	0
552	1
553	0
554	0
555	0
556	1
557	0
558	0
559	1
560	0
561	1
562	0
563	1
564	0
565	0
566	1
567	1
568	0
569	0
570	1
571	0
572	0
573	1
574	0
575	0
576	1
577	1
578	0
579	1
580	0
581	0
582	0
583	1
584	1
585	0
586	0
587	0
588	1
589	0
590	0
591	0
592	1
593	1
594	1
595	1
596	1
597	1
598	1
599	1
600	0
601	1
602	0
603	0
604	0
605	0
606	0
607	1
608	0
609	1
610	0
611	1
612	1
613	1
614	0
615	0
616	0
617	1
618	0
619	0
620	0
621	1
622	0
623	0
624	1
625	0
626	1
627	0
628	1
629	0
630	0
631	0
632	0
633	0
634	1
635	0
636	1
637	0
638	1
639	0
640	0
641	0
642	0
643	0
644	0
645	1
646	0
647	0
648	0
649	0
650	1
651	1
652	1
653	0
654	0
655	0
656	0
657	1
658	0
659	0
660	1
661	0
662	0
663	0
664	0
665	0
666	1
667	0
668	0
669	0
670	0
671	0
672	0
673	1
674	0
675	0
676	0
677	0
678	0
679	0
680	1
681	1
682	1
683	0
684	0
685	0
686	0
687	0
688	1
689	0
690	0
691	0
692	1
693	0
694	0
695	1
696	1
697	0
698	0
699	0
700	0
701	0
702	0
703	0
704	0
705	0
706	0
707	0
708	0
709	0
710	0
711	0
712	0
713	0
714	1
715	0
716	0
717	1
718	1
719	0
720	0
721	0
722	0
723	0
724	0
725	1
726	0
727	0
728	0
729	0
730	1
731	0
732	0
733	0
734	0
735	0
736	0
737	0
738	1
739	1
740	1
741	0
742	0
743	0
744	1
745	1
746	0
747	0
748	0
749	0
750	0
751	1
752	1
753	1
754	0
755	0
756	0
757	1
758	0
759	0
760	0
761	0
762	0
763	0
764	0
765	0
766	1
767	0
768	0
769	0
770	0
771	0
772	0
773	0
774	0
775	0
776	0
777	0
778	0
779	0
780	0
781	0
782	0
783	1
784	1
785	1
786	1
787	0
788	1
789	0
790	0
791	0
792	1
793	1
794	1
795	0
796	0
797	0
798	0
799	0
800	0
801	0
802	0
803	0
804	1
805	0
806	1
807	0
808	1
809	0
810	1
811	0
812	0
813	1
814	0
815	1
816	0
817	0
818	0
819	0
820	0
821	1
822	0
823	0
824	0
825	0
826	0
827	1
828	1
829	0
830	0
831	0
832	0
833	0
834	1
835	1
836	1
837	0
838	0
839	0
840	0
841	1
842	0
843	0
844	0
845	1
846	1
847	1
848	1
849	0
850	0
851	0
852	1
853	0
854	0
855	0
856	0
857	0
858	0
859	0
860	0
861	1
862	0
863	1
864	0
865	0
866	0
867	0
868	0
869	0
870	0
871	1
872	0
873	0
874	0
875	0
876	0
877	0
878	0
879	0
880	1
881	1
882	0
883	0
884	0
885	0
886	0
887	1
888	0
889	0
890	1
891	1
892	0
893	1
894	0
895	0
896	0
897	1
898	0
899	1
900	1
901	0
902	0
903	0
904	0
905	0
906	0
907	0
908	1
909	0
910	0
911	0
912	1
913	0
914	1
915	0
916	0
917	0
918	1
919	0
920	1
921	1
922	0
923	0
924	0
925	0
926	0
927	0
928	0
929	0
930	0
931	0
932	0
933	0
934	0
935	0
936	0
937	0
938	0
939	0
940	0
941	0
942	0
943	1
944	0
945	1
946	0
947	0
948	1
949	0
950	0
951	0
952	0
953	0
954	0
955	0
956	0
957	0
958	0
959	0
960	0
961	0
962	0
963	0
964	0
965	0
966	0
967	0
968	0
969	0
970	0
971	0
972	0
973	0
974	0
975	1
976	0
977	0
978	1
979	0
980	0
981	0
982	0
983	0
984	1
985	1
986	0
987	1
988	0
989	0
990	0
991	0
992	1
993	0
994	0
995	1
996	0
997	0
998	0
999	0
1000	0
